Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,omega,Rel_TimeStep
,,,,,,,674,11491.5,5.0,1
,,,,,,,675,11201.739,5.0,1
,,,,,,,676,11441.83,5.0,1
,,,,,,,677,11563.317,5.0,1
,,,,,,,678,12729.645,5.0,1
,,,,,,,679,14878.082,5.0,1
,,,,,,,680,16050.642,5.0,1
,,,,,,,681,16214.625,5.0,1
,,,,,,,682,15080.679,5.0,1
,,,,,,,683,14978.195,5.0,1
,,,,,,,684,15244.095,5.0,1
,,,,,,,685,15357.488,5.0,1
,,,,,,,686,14739.695,5.0,1
,,,,,,,687,15330.65,5.0,1
,,,,,,,688,14908.334,5.0,1
,,,,,,,689,15737.881,5.0,1
,,,,,,,690,17134.83,5.0,1
,,,,,,,691,17341.05,5.0,1
,,,,,,,692,16517.528,5.0,1
,,,,,,,693,15907.283,5.0,1
,,,,,,,694,14774.601,5.0,1
,,,,,,,695,13974.284,5.0,1
,,,,,,,696,12633.593,5.0,1
,,,,,,,697,11674.32,5.0,1
,,,,,,,698,11101.85,5.0,1
,,,,,,,699,10859.854,5.0,1
,,,,,,,700,10839.242,5.0,1
,,,,,,,701,11129.433,5.0,1
,,,,,,,702,11769.077,5.0,1
,,,,,,,703,13070.691,5.0,1
,,,,,,,704,13865.921,5.0,1
,,,,,,,705,14531.779,5.0,1
,,,,,,,706,15236.867,5.0,1
,,,,,,,707,15217.248,5.0,1
,,,,,,,708,15681.895,5.0,1
,,,,,,,709,16634.29,5.0,1
,,,,,,,710,16816.171,5.0,1
,,,,,,,711,16678.737,5.0,1
,,,,,,,712,16577.796,5.0,1
,,,,,,,713,16771.286,5.0,1
,,,,,,,714,17172.535,5.0,1
,,,,,,,715,16744.665,5.0,1
,,,,,,,716,16310.644,5.0,1
,,,,,,,717,15596.656,5.0,1
,,,,,,,718,15043.081,5.0,1
,,,,,,,719,14154.252,5.0,1
,,,,,,,720,13623.416,5.0,1
,,,,,,,721,12680.057,5.0,1
,,,,,,,722,12059.925,5.0,1
,,,,,,,723,11600.879,5.0,1
,,,,,,,724,11689.06,5.0,1
,,,,,,,725,12009.081,5.0,1
,,,,,,,726,13282.168,5.0,1
,,,,,,,727,15524.643,5.0,1
,,,,,,,728,16457.111,5.0,1
,,,,,,,729,17016.251,5.0,1
,,,,,,,730,17185.315,5.0,1
,,,,,,,731,17507.956,5.0,1
,,,,,,,732,17297.596,5.0,1
,,,,,,,733,16900.439,5.0,1
,,,,,,,734,16629.377,5.0,1
,,,,,,,735,15899.171,5.0,1
,,,,,,,736,16144.98,5.0,1
,,,,,,,737,16990.27,5.0,1
,,,,,,,738,18540.984,5.0,1
,,,,,,,739,18705.512,5.0,1
,,,,,,,740,17736.249,5.0,1
,,,,,,,741,17238.162,5.0,1
,,,,,,,742,15839.281,5.0,1
,,,,,,,743,14628.282,5.0,1
,,,,,,,744,12909.063,5.0,1
,,,,,,,745,12262.703,5.0,1
,,,,,,,746,11847.672,5.0,1
,,,,,,,747,11625.238,5.0,1
,,,,,,,748,11614.849,5.0,1
,,,,,,,749,11985.067,5.0,1
,,,,,,,750,12966.879,5.0,1
,,,,,,,751,15289.673,5.0,1
,,,,,,,752,16121.305,5.0,1
,,,,,,,753,16671.267,5.0,1
,,,,,,,754,16897.364,5.0,1
,,,,,,,755,17110.798,5.0,1
,,,,,,,756,17356.822,5.0,1
,,,,,,,757,16788.74,5.0,1
,,,,,,,758,16684.698,5.0,1
,,,,,,,759,15995.962,5.0,1
,,,,,,,760,16320.567,5.0,1
,,,,,,,761,16814.71,5.0,1
,,,,,,,762,17412.443,5.0,1
,,,,,,,763,17975.533,5.0,1
,,,,,,,764,17808.24,5.0,1
,,,,,,,765,17084.125,5.0,1
,,,,,,,766,15975.166,5.0,1
,,,,,,,767,14420.607,5.0,1
,,,,,,,768,13120.087,5.0,1
,,,,,,,769,12295.667,5.0,1
,,,,,,,770,12014.385,5.0,1
,,,,,,,771,11823.789,5.0,1
,,,,,,,772,11809.654,5.0,1
,,,,,,,773,12105.158,5.0,1
,,,,,,,774,12914.137,5.0,1
,,,,,,,775,14128.275,5.0,1
,,,,,,,776,14588.544,5.0,1
,,,,,,,777,16048.553,5.0,1
,,,,,,,778,16793.334,5.0,1
,,,,,,,779,17467.751,5.0,1
,,,,,,,780,17320.07,5.0,1
,,,,,,,781,17131.676,5.0,1
,,,,,,,782,16761.232,5.0,1
,,,,,,,783,17370.783,5.0,1
,,,,,,,784,17223.938,5.0,1
,,,,,,,785,17667.845,5.0,1
,,,,,,,786,18138.899,5.0,1
,,,,,,,787,18105.414,5.0,1
,,,,,,,788,17335.124,5.0,1
,,,,,,,789,16875.087,5.0,1
,,,,,,,790,16080.732,5.0,1
,,,,,,,791,15045.566,5.0,1
,,,,,,,792,14013.432,5.0,1
,,,,,,,793,13140.91,5.0,1
,,,,,,,794,12744.291,5.0,1
,,,,,,,795,12709.415,5.0,1
,,,,,,,796,12921.222,5.0,1
,,,,,,,797,13501.832,5.0,1
,,,,,,,798,14749.368,5.0,1
,,,,,,,799,16928.583,5.0,1
,,,,,,,800,18140.914,5.0,1
,,,,,,,801,17670.521,5.0,1
,,,,,,,802,17681.581,5.0,1
,,,,,,,803,17320.327,5.0,1
,,,,,,,804,16791.87,5.0,1
,,,,,,,805,16482.276,5.0,1
,,,,,,,806,16864.661,5.0,1
,,,,,,,807,16898.415,5.0,1
,,,,,,,808,16852.99,5.0,1
,,,,,,,809,17525.728,5.0,1
,,,,,,,810,18912.513,5.0,1
,,,,,,,811,18888.242,5.0,1
,,,,,,,812,18228.684,5.0,1
,,,,,,,813,17432.419,5.0,1
,,,,,,,814,16225.683,5.0,1
,,,,,,,815,14647.152,5.0,1
,,,,,,,816,13055.037,5.0,1
,,,,,,,817,12270.199,5.0,1
,,,,,,,818,12019.505,5.0,1
,,,,,,,819,11976.694,5.0,1
,,,,,,,820,11930.64,5.0,1
,,,,,,,821,12164.002,5.0,1
,,,,,,,822,13546.368,5.0,1
,,,,,,,823,15496.771,5.0,1
,,,,,,,824,16666.306,5.0,1
,,,,,,,825,16976.955,5.0,1
,,,,,,,826,16266.447,5.0,1
,,,,,,,827,15775.033,5.0,1
,,,,,,,828,16120.707,5.0,1
,,,,,,,829,16299.041,5.0,1
,,,,,,,830,16223.453,5.0,1
,,,,,,,831,16141.573,5.0,1
,,,,,,,832,16069.989,5.0,1
,,,,,,,833,17151.486,5.0,1
,,,,,,,834,18955.621,5.0,1
,,,,,,,835,19269.701,5.0,1
,,,,,,,836,18712.971,5.0,1
,,,,,,,837,17995.423,5.0,1
,,,,,,,838,16844.44,5.0,1
,,,,,,,839,15196.927,5.0,1
,,,,,,,840,13793.337,5.0,1
,,,,,,,841,12993.895,5.0,1
,,,,,,,842,12630.487,5.0,1
,,,,,,,843,12483.759,5.0,1
,,,,,,,844,12370.897,5.0,1
,,,,,,,845,12655.222,5.0,1
,,,,,,,846,13608.518,5.0,1
,,,,,,,847,15198.642,5.0,1
,,,,,,,848,16261.939,5.0,1
,,,,,,,849,16709.598,5.0,1
,,,,,,,850,16908.49,5.0,1
,,,,,,,851,17366.685,5.0,1
,,,,,,,852,17187.749,5.0,1
,,,,,,,853,17224.778,5.0,1
,,,,,,,854,16926.942,5.0,1
,,,,,,,855,16361.113,5.0,1
,,,,,,,856,16425.171,5.0,1
,,,,,,,857,16577.476,5.0,1
,,,,,,,858,18220.393,5.0,1
,,,,,,,859,18500.701,5.0,1
,,,,,,,860,18551.373,5.0,1
,,,,,,,861,17633.553,5.0,1
,,,,,,,862,16524.074,5.0,1
,,,,,,,863,15082.925,5.0,1
,,,,,,,864,13780.317,5.0,1
,,,,,,,865,12878.143,5.0,1
,,,,,,,866,12511.955,5.0,1
,,,,,,,867,12267.868,5.0,1
,,,,,,,868,12335.714,5.0,1
,,,,,,,869,12681.048,5.0,1
,,,,,,,870,13408.186,5.0,1
,,,,,,,871,15708.992,5.0,1
,,,,,,,872,16956.919,5.0,1
,,,,,,,873,17172.775,5.0,1
,,,,,,,874,17243.109,5.0,1
,,,,,,,875,17344.384,5.0,1
,,,,,,,876,16831.476,5.0,1
,,,,,,,877,16758.792,5.0,1
,,,,,,,878,16829.82,5.0,1
,,,,,,,879,16439.783,5.0,1
,,,,,,,880,16426.62,5.0,1
,,,,,,,881,17368.041,5.0,1
,,,,,,,882,18665.093,5.0,1
,,,,,,,883,18938.834,5.0,1
,,,,,,,884,18426.903,5.0,1
,,,,,,,885,17674.605,5.0,1
,,,,,,,886,16598.896,5.0,1
,,,,,,,887,15074.245,5.0,1
,,,,,,,888,13287.987,5.0,1
,,,,,,,889,12608.342,5.0,1
,,,,,,,890,12386.12,5.0,1
,,,,,,,891,12147.43,5.0,1
,,,,,,,892,12180.537,5.0,1
,,,,,,,893,12372.491,5.0,1
,,,,,,,894,13689.86,5.0,1
,,,,,,,895,15696.525,5.0,1
,,,,,,,896,17127.22,5.0,1
,,,,,,,897,17327.045,5.0,1
,,,,,,,898,17650.029,5.0,1
,,,,,,,899,17505.929,5.0,1
,,,,,,,900,17336.442,5.0,1
,,,,,,,901,16430.478,5.0,1
,,,,,,,902,16261.653,5.0,1
,,,,,,,903,16474.096,5.0,1
,,,,,,,904,16415.73,5.0,1
,,,,,,,905,17151.762,5.0,1
,,,,,,,906,18730.205,5.0,1
,,,,,,,907,18885.764,5.0,1
,,,,,,,908,18415.776,5.0,1
,,,,,,,909,17428.405,5.0,1
,,,,,,,910,16092.699,5.0,1
,,,,,,,911,14651.316,5.0,1
,,,,,,,912,13428.795,5.0,1
,,,,,,,913,12464.917,5.0,1
,,,,,,,914,11892.529,5.0,1
,,,,,,,915,11667.206,5.0,1
,,,,,,,916,11582.162,5.0,1
,,,,,,,917,12013.687,5.0,1
,,,,,,,918,13329.178,5.0,1
,,,,,,,919,15528.746,5.0,1
,,,,,,,920,16765.527,5.0,1
,,,,,,,921,17005.007,5.0,1
,,,,,,,922,17041.492,5.0,1
,,,,,,,923,16880.576,5.0,1
,,,,,,,924,16789.11,5.0,1
,,,,,,,925,16977.48,5.0,1
,,,,,,,926,16402.211,5.0,1
,,,,,,,927,16033.319,5.0,1
,,,,,,,928,16040.243,5.0,1
,,,,,,,929,16875.944,5.0,1
,,,,,,,930,18167.566,5.0,1
,,,,,,,931,18822.618,5.0,1
,,,,,,,932,18226.129,5.0,1
,,,,,,,933,17521.391,5.0,1
,,,,,,,934,16380.879,5.0,1
,,,,,,,935,14824.925,5.0,1
,,,,,,,936,13554.301,5.0,1
,,,,,,,937,12677.157,5.0,1
,,,,,,,938,12080.939,5.0,1
,,,,,,,939,12149.632,5.0,1
,,,,,,,940,12027.993,5.0,1
,,,,,,,941,12383.033,5.0,1
,,,,,,,942,13918.015,5.0,1
,,,,,,,943,15794.316,5.0,1
,,,,,,,944,16961.808,5.0,1
,,,,,,,945,17240.761,5.0,1
,,,,,,,946,17308.631,5.0,1
,,,,,,,947,16717.007,5.0,1
,,,,,,,948,16680.168,5.0,1
,,,,,,,949,16385.973,5.0,1
,,,,,,,950,16347.933,5.0,1
,,,,,,,951,16218.038,5.0,1
,,,,,,,952,16609.801,5.0,1
,,,,,,,953,17041.691,5.0,1
,,,,,,,954,18422.094,5.0,1
,,,,,,,955,19252.361,5.0,1
,,,,,,,956,18768.821,5.0,1
,,,,,,,957,17303.835,5.0,1
,,,,,,,958,16596.286,5.0,1
,,,,,,,959,15029.832,5.0,1
,,,,,,,960,13743.944,5.0,1
,,,,,,,961,12842.454,5.0,1
,,,,,,,962,12346.172,5.0,1
,,,,,,,963,12301.923,5.0,1
,,,,,,,964,12479.387,5.0,1
,,,,,,,965,12827.591,5.0,1
,,,,,,,966,14201.359,5.0,1
,,,,,,,967,16246.649,5.0,1
,,,,,,,968,17047.306,5.0,1
,,,,,,,969,17228.198,5.0,1
,,,,,,,970,16794.538,5.0,1
,,,,,,,971,16423.767,5.0,1
,,,,,,,972,16186.114,5.0,1
,,,,,,,973,16447.973,5.0,1
,,,,,,,974,16299.696,5.0,1
,,,,,,,975,16500.766,5.0,1
,,,,,,,976,16334.26,5.0,1
,,,,,,,977,16715.49,5.0,1
,,,,,,,978,18121.8,5.0,1
,,,,,,,979,18440.211,5.0,1
,,,,,,,980,17818.672,5.0,1
,,,,,,,981,16893.106,5.0,1
,,,,,,,982,15542.387,5.0,1
,,,,,,,983,13874.32,5.0,1
,,,,,,,984,12639.995,5.0,1
,,,,,,,985,11725.746,5.0,1
,,,,,,,986,11205.293,5.0,1
,,,,,,,987,11169.123,5.0,1
,,,,,,,988,11131.564,5.0,1
,,,,,,,989,11411.181,5.0,1
,,,,,,,990,12768.297,5.0,1
,,,,,,,991,14977.767,5.0,1
,,,,,,,992,16166.198,5.0,1
,,,,,,,993,17235.13,5.0,1
,,,,,,,994,17179.523,5.0,1
,,,,,,,995,16757.86,5.0,1
,,,,,,,996,17096.039,5.0,1
,,,,,,,997,17539.409,5.0,1
,,,,,,,998,17955.641,5.0,1
,,,,,,,999,18056.366,5.0,1
,,,,,,,1000,17900.522,5.0,1
,,,,,,,1001,17595.825,5.0,1
,,,,,,,1002,18789.638,5.0,1
,,,,,,,1003,19243.932,5.0,1
,,,,,,,1004,18916.734,5.0,1
,,,,,,,1005,18467.126,5.0,1
,,,,,,,1006,17442.546,5.0,1
,,,,,,,1007,16112.178,5.0,1
,,,,,,,1008,14845.744,5.0,1
,,,,,,,1009,14005.823,5.0,1
,,,,,,,1010,13595.533,5.0,1
,,,,,,,1011,13035.206,5.0,1
,,,,,,,1012,12948.773,5.0,1
,,,,,,,1013,13162.71,5.0,1
,,,,,,,1014,14150.169,5.0,1
,,,,,,,1015,15562.029,5.0,1
,,,,,,,1016,16327.302,5.0,1
,,,,,,,1017,17704.284,5.0,1
,,,,,,,1018,17550.203,5.0,1
,,,,,,,1019,17075.133,5.0,1
,,,,,,,1020,16824.862,5.0,1
,,,,,,,1021,16448.959,5.0,1
,,,,,,,1022,16464.504,5.0,1
,,,,,,,1023,16184.241,5.0,1
,,,,,,,1024,16038.268,5.0,1
,,,,,,,1025,16115.563,5.0,1
,,,,,,,1026,17579.158,5.0,1
,,,,,,,1027,17935.222,5.0,1
,,,,,,,1028,17550.267,5.0,1
,,,,,,,1029,17146.473,5.0,1
,,,,,,,1030,15990.003,5.0,1
,,,,,,,1031,14394.414,5.0,1
,,,,,,,1032,13399.997,5.0,1
,,,,,,,1033,12391.7,5.0,1
,,,,,,,1034,11906.272,5.0,1
,,,,,,,1035,11861.881,5.0,1
,,,,,,,1036,11816.233,5.0,1
,,,,,,,1037,12092.954,5.0,1
,,,,,,,1038,13074.119,5.0,1
,,,,,,,1039,15523.809,5.0,1
,,,,,,,1040,16773.876,5.0,1
,,,,,,,1041,16610.233,5.0,1
,,,,,,,1042,17009.843,5.0,1
,,,,,,,1043,17162.724,5.0,1
,,,,,,,1044,16977.892,5.0,1
,,,,,,,1045,16531.428,5.0,1
,,,,,,,1046,16603.678,5.0,1
,,,,,,,1047,16445.268,5.0,1
,,,,,,,1048,16358.857,5.0,1
,,,,,,,1049,16577.294,5.0,1
,,,,,,,1050,17783.322,5.0,1
,,,,,,,1051,18415.138,5.0,1
,,,,,,,1052,17639.64,5.0,1
,,,,,,,1053,17573.161,5.0,1
,,,,,,,1054,16457.059,5.0,1
,,,,,,,1055,15496.204,5.0,1
,,,,,,,1056,14364.306,5.0,1
,,,,,,,1057,13629.69,5.0,1
,,,,,,,1058,13419.497,5.0,1
,,,,,,,1059,12954.125,5.0,1
,,,,,,,1060,12951.402,5.0,1
,,,,,,,1061,13162.741,5.0,1
,,,,,,,1062,14270.876,5.0,1
,,,,,,,1063,17085.445,5.0,1
,,,,,,,1064,17995.917,5.0,1
,,,,,,,1065,17464.005,5.0,1
,,,,,,,1066,17369.604,5.0,1
,,,,,,,1067,17031.089,5.0,1
,,,,,,,1068,17415.874,5.0,1
,,,,,,,1069,16849.822,5.0,1
,,,,,,,1070,16395.146,5.0,1
,,,,,,,1071,15486.044,5.0,1
,,,,,,,1072,15364.294,5.0,1
,,,,,,,1073,15717.692,5.0,1
,,,,,,,1074,16713.473,5.0,1
,,,,,,,1075,17420.49,5.0,1
,,,,,,,1076,17710.818,5.0,1
,,,,,,,1077,17197.781,5.0,1
,,,,,,,1078,16149.448,5.0,1
,,,,,,,1079,14523.113,5.0,1
,,,,,,,1080,13379.175,5.0,1
,,,,,,,1081,12554.103,5.0,1
,,,,,,,1082,12285.942,5.0,1
,,,,,,,1083,12086.6,5.0,1
,,,,,,,1084,11914.34,5.0,1
,,,,,,,1085,11607.342,5.0,1
,,,,,,,1086,12339.829,5.0,1
,,,,,,,1087,13671.601,5.0,1
,,,,,,,1088,14407.236,5.0,1
,,,,,,,1089,15410.621,5.0,1
,,,,,,,1090,16072.674,5.0,1
,,,,,,,1091,16167.328,5.0,1
,,,,,,,1092,16543.253,5.0,1
,,,,,,,1093,16249.564,5.0,1
,,,,,,,1094,16716.197,5.0,1
,,,,,,,1095,16038.588,5.0,1
,,,,,,,1096,15630.877,5.0,1
,,,,,,,1097,16486.869,5.0,1
,,,,,,,1098,18119.736,5.0,1
,,,,,,,1099,18286.065,5.0,1
,,,,,,,1100,17044.091,5.0,1
,,,,,,,1101,15699.473,5.0,1
,,,,,,,1102,14802.642,5.0,1
,,,,,,,1103,13837.67,5.0,1
,,,,,,,1104,12640.31,5.0,1
,,,,,,,1105,11732.552,5.0,1
,,,,,,,1106,11423.031,5.0,1
,,,,,,,1107,11184.722,5.0,1
,,,,,,,1108,11162.121,5.0,1
,,,,,,,1109,11398.244,5.0,1
,,,,,,,1110,12244.403,5.0,1
,,,,,,,1111,13470.967,5.0,1
,,,,,,,1112,15159.13,5.0,1
,,,,,,,1113,15871.302,5.0,1
,,,,,,,1114,16552.868,5.0,1
,,,,,,,1115,16560.104,5.0,1
,,,,,,,1116,15755.931,5.0,1
,,,,,,,1117,15192.982,5.0,1
,,,,,,,1118,15109.527,5.0,1
,,,,,,,1119,15867.709,5.0,1
,,,,,,,1120,15988.09,5.0,1
,,,,,,,1121,16506.038,5.0,1
,,,,,,,1122,18004.685,5.0,1
,,,,,,,1123,18293.259,5.0,1
,,,,,,,1124,17861.879,5.0,1
,,,,,,,1125,16817.463,5.0,1
,,,,,,,1126,15727.41,5.0,1
,,,,,,,1127,14340.779,5.0,1
,,,,,,,1128,13186.658,5.0,1
,,,,,,,1129,12196.955,5.0,1
,,,,,,,1130,11652.187,5.0,1
,,,,,,,1131,11426.701,5.0,1
,,,,,,,1132,11419.417,5.0,1
,,,,,,,1133,11653.797,5.0,1
,,,,,,,1134,12776.608,5.0,1
,,,,,,,1135,14986.213,5.0,1
,,,,,,,1136,16162.767,5.0,1
,,,,,,,1137,16827.624,5.0,1
,,,,,,,1138,17172.949,5.0,1
,,,,,,,1139,17314.594,5.0,1
,,,,,,,1140,17300.757,5.0,1
,,,,,,,1141,15927.002,5.0,1
,,,,,,,1142,16140.981,5.0,1
,,,,,,,1143,15081.321,5.0,1
,,,,,,,1144,14967.087,5.0,1
,,,,,,,1145,15574.149,5.0,1
,,,,,,,1146,17360.373,5.0,1
,,,,,,,1147,18368.538,5.0,1
,,,,,,,1148,17929.439,5.0,1
,,,,,,,1149,17488.59,5.0,1
,,,,,,,1150,16191.577,5.0,1
,,,,,,,1151,14859.963,5.0,1
,,,,,,,1152,13499.239,5.0,1
,,,,,,,1153,12567.101,5.0,1
,,,,,,,1154,12134.171,5.0,1
,,,,,,,1155,11828.817,5.0,1
,,,,,,,1156,11928.514,5.0,1
,,,,,,,1157,12336.033,5.0,1
,,,,,,,1158,13519.608,5.0,1
,,,,,,,1159,15464.629,5.0,1
,,,,,,,1160,16693.054,5.0,1
,,,,,,,1161,16986.092,5.0,1
,,,,,,,1162,17196.311,5.0,1
,,,,,,,1163,17043.957,5.0,1
,,,,,,,1164,16869.092,5.0,1
,,,,,,,1165,16814.484,5.0,1
,,,,,,,1166,16656.477,5.0,1
,,,,,,,1167,15802.918,5.0,1
,,,,,,,1168,15350.43,5.0,1
,,,,,,,1169,15717.655,5.0,1
,,,,,,,1170,16791.998,5.0,1
,,,,,,,1171,17020.502,5.0,1
,,,,,,,1172,16810.866,5.0,1
,,,,,,,1173,16263.5,5.0,1
,,,,,,,1174,15463.015,5.0,1
,,,,,,,1175,14685.812,5.0,1
,,,,,,,1176,13743.124,5.0,1
,,,,,,,1177,12722.824,5.0,1
,,,,,,,1178,12158.025,5.0,1
,,,,,,,1179,11851.212,5.0,1
,,,,,,,1180,11837.227,5.0,1
,,,,,,,1181,12315.35,5.0,1
,,,,,,,1182,13513.058,5.0,1
,,,,,,,1183,15500.062,5.0,1
,,,,,,,1184,16626.345,5.0,1
,,,,,,,1185,16706.945,5.0,1
,,,,,,,1186,16862.189,5.0,1
,,,,,,,1187,16829.984,5.0,1
,,,,,,,1188,16318.086,5.0,1
,,,,,,,1189,15603.289,5.0,1
,,,,,,,1190,15314.545,5.0,1
,,,,,,,1191,14850.555,5.0,1
,,,,,,,1192,15375.099,5.0,1
,,,,,,,1193,15708.729,5.0,1
,,,,,,,1194,16990.044,5.0,1
,,,,,,,1195,17609.312,5.0,1
,,,,,,,1196,17307.79,5.0,1
,,,,,,,1197,17146.459,5.0,1
,,,,,,,1198,15937.307,5.0,1
,,,,,,,1199,14359.846,5.0,1
,,,,,,,1200,12875.178,5.0,1
,,,,,,,1201,11953.189,5.0,1
,,,,,,,1202,11433.191,5.0,1
,,,,,,,1203,11260.408,5.0,1
,,,,,,,1204,11298.694,5.0,1
,,,,,,,1205,11704.76,5.0,1
,,,,,,,1206,12460.334,5.0,1
,,,,,,,1207,13532.932,5.0,1
,,,,,,,1208,15287.608,5.0,1
,,,,,,,1209,15433.557,5.0,1
,,,,,,,1210,15738.33,5.0,1
,,,,,,,1211,16117.169,5.0,1
,,,,,,,1212,16219.564,5.0,1
,,,,,,,1213,16285.333,5.0,1
,,,,,,,1214,16476.249,5.0,1
,,,,,,,1215,16170.359,5.0,1
,,,,,,,1216,15996.988,5.0,1
,,,,,,,1217,16396.024,5.0,1
,,,,,,,1218,17215.838,5.0,1
,,,,,,,1219,16846.601,5.0,1
,,,,,,,1220,16301.483,5.0,1
,,,,,,,1221,15656.786,5.0,1
,,,,,,,1222,14790.661,5.0,1
,,,,,,,1223,13835.31,5.0,1
,,,,,,,1224,12638.865,5.0,1
,,,,,,,1225,11724.923,5.0,1
,,,,,,,1226,11353.445,5.0,1
,,,,,,,1227,11084.575,5.0,1
,,,,,,,1228,10980.672,5.0,1
,,,,,,,1229,11040.752,5.0,1
,,,,,,,1230,11826.56,5.0,1
,,,,,,,1231,13862.608,5.0,1
,,,,,,,1232,15323.325,5.0,1
,,,,,,,1233,15885.932,5.0,1
,,,,,,,1234,15976.771,5.0,1
,,,,,,,1235,15741.933,5.0,1
,,,,,,,1236,15711.242,5.0,1
,,,,,,,1237,15916.618,5.0,1
,,,,,,,1238,15465.662,5.0,1
,,,,,,,1239,15216.567,5.0,1
,,,,,,,1240,15113.788,5.0,1
,,,,,,,1241,15600.906,5.0,1
,,,,,,,1242,16853.501,5.0,1
,,,,,,,1243,16838.253,5.0,1
,,,,,,,1244,16298.601,5.0,1
,,,,,,,1245,15624.648,5.0,1
,,,,,,,1246,14795.564,5.0,1
,,,,,,,1247,13835.317,5.0,1
,,,,,,,1248,12638.037,5.0,1
,,,,,,,1249,11727.336,5.0,1
,,,,,,,1250,11441.034,5.0,1
,,,,,,,1251,11164.296,5.0,1
,,,,,,,1252,11083.528,5.0,1
,,,,,,,1253,11318.668,5.0,1
,,,,,,,1254,12664.208,5.0,1
,,,,,,,1255,14011.77,5.0,1
,,,,,,,1256,14989.648,5.0,1
,,,,,,,1257,15323.936,5.0,1
,,,,,,,1258,14272.78,5.0,1
,,,,,,,1259,14539.887,5.0,1
,,,,,,,1260,15129.404,5.0,1
,,,,,,,1261,15377.475,5.0,1
,,,,,,,1262,15076.987,5.0,1
,,,,,,,1263,15351.77,5.0,1
,,,,,,,1264,15351.096,5.0,1
,,,,,,,1265,15803.751,5.0,1
,,,,,,,1266,16859.114,5.0,1
,,,,,,,1267,16865.077,5.0,1
,,,,,,,1268,16375.676,5.0,1
,,,,,,,1269,16968.465,5.0,1
,,,,,,,1270,15940.245,5.0,1
,,,,,,,1271,14420.827,5.0,1
,,,,,,,1272,13117.69,5.0,1
,,,,,,,1273,12009.298,5.0,1
,,,,,,,1274,11478.566,5.0,1
,,,,,,,1275,11280.318,5.0,1
,,,,,,,1276,11280.462,5.0,1
,,,,,,,1277,11684.034,5.0,1
,,,,,,,1278,12434.54,5.0,1
,,,,,,,1279,14769.319,5.0,1
,,,,,,,1280,15944.11,5.0,1
,,,,,,,1281,16527.664,5.0,1
,,,,,,,1282,16981.274,5.0,1
,,,,,,,1283,16792.504,5.0,1
,,,,,,,1284,16005.604,5.0,1
,,,,,,,1285,16181.268,5.0,1
,,,,,,,1286,16285.251,5.0,1
,,,,,,,1287,15201.467,5.0,1
,,,,,,,1288,15031.097,5.0,1
,,,,,,,1289,15277.173,5.0,1
,,,,,,,1290,17113.798,5.0,1
,,,,,,,1291,17067.879,5.0,1
,,,,,,,1292,16737.675,5.0,1
,,,,,,,1293,15425.676,5.0,1
,,,,,,,1294,14697.958,5.0,1
,,,,,,,1295,13824.218,5.0,1
,,,,,,,1296,12792.293,5.0,1
,,,,,,,1297,12420.05,5.0,1
,,,,,,,1298,12024.628,5.0,1
,,,,,,,1299,11822.281,5.0,1
,,,,,,,1300,12075.428,5.0,1
,,,,,,,1301,12552.53,5.0,1
,,,,,,,1302,13441.075,5.0,1
,,,,,,,1303,15397.062,5.0,1
,,,,,,,1304,16491.414,5.0,1
,,,,,,,1305,16779.684,5.0,1
,,,,,,,1306,16726.93,5.0,1
,,,,,,,1307,16725.111,5.0,1
,,,,,,,1308,16285.576,5.0,1
,,,,,,,1309,16330.556,5.0,1
,,,,,,,1310,16209.743,5.0,1
,,,,,,,1311,16077.863,5.0,1
,,,,,,,1312,15334.642,5.0,1
,,,,,,,1313,15908.929,5.0,1
,,,,,,,1314,17214.269,5.0,1
,,,,,,,1315,17995.0,5.0,1
,,,,,,,1316,17623.208,5.0,1
,,,,,,,1317,16910.587,5.0,1
,,,,,,,1318,15845.486,5.0,1
,,,,,,,1319,14758.908,5.0,1
,,,,,,,1320,13427.239,5.0,1
,,,,,,,1321,12383.488,5.0,1
,,,,,,,1322,11844.099,5.0,1
,,,,,,,1323,11623.689,5.0,1
,,,,,,,1324,11618.873,5.0,1
,,,,,,,1325,11609.77,5.0,1
,,,,,,,1326,11722.332,5.0,1
,,,,,,,1327,13342.725,5.0,1
,,,,,,,1328,14079.226,5.0,1
,,,,,,,1329,15003.575,5.0,1
,,,,,,,1330,15346.776,5.0,1
,,,,,,,1331,15482.052,5.0,1
,,,,,,,1332,15633.228,5.0,1
,,,,,,,1333,15648.0,5.0,1
,,,,,,,1334,14752.195,5.0,1
,,,,,,,1335,15335.199,5.0,1
,,,,,,,1336,15420.784,5.0,1
,,,,,,,1337,15864.446,5.0,1
,,,,,,,1338,17209.018,5.0,1
,,,,,,,1339,17960.964,5.0,1
,,,,,,,1340,17591.477,5.0,1
,,,,,,,1341,16879.645,5.0,1
,,,,,,,1342,15302.605,5.0,1
,,,,,,,1343,13769.267,5.0,1
,,,,,,,1344,12607.386,5.0,1
,,,,,,,1345,11795.538,5.0,1
,,,,,,,1346,11474.948,5.0,1
,,,,,,,1347,11130.314,5.0,1
,,,,,,,1348,11097.86,5.0,1
,,,,,,,1349,11395.129,5.0,1
,,,,,,,1350,12665.771,5.0,1
